FID,country,area,location,site_code,site_name,old_site_codes,latitude,longitude,realm,province,ecoregion,lat_zone,programs,geom
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d7a,French Polynesia,Society Islands,Society Islands,FP10,Teavapiti Pass Sth,,-16.75,-151.43,Eastern Indo-Pacific,Southeast Polynesia,Society Islands,Tropical,RLS,POINT (-151.43 -16.75)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d79,French Polynesia,Society Islands,Society Islands,FP13,Bora Bora Airport,,-16.44,-151.76,Eastern Indo-Pacific,Southeast Polynesia,Society Islands,Tropical,RLS,POINT (-151.76 -16.44)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d78,French Polynesia,Society Islands,Society Islands,FP12,Motu Pahi (Bora Bora),,-16.44,-151.77,Eastern Indo-Pacific,Southeast Polynesia,Society Islands,Tropical,RLS,POINT (-151.77 -16.44)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d77,French Polynesia,Society Islands,Society Islands,FP15,Maupihaa Inside,,-16.78,-153.96,Eastern Indo-Pacific,Southeast Polynesia,Society Islands,Tropical,RLS,POINT (-153.96 -16.78)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d76,Greenland,Greenland,Greenland,GL1,Ittoqqortoormiit,,70.48,-21.97,Arctic,Arctic,East Greenland Shelf,Polar,RLS,POINT (-21.97 70.48)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d75,Indonesia,Aceh,Aceh,ACEH19,Jaboi,,5.8,95.35,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.35 5.8)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d74,Indonesia,Aceh,Aceh,ACEH18,Beurawang,,5.78,95.34,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.34 5.78)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d73,Indonesia,Aceh,Aceh,ACEH25,Pulau Klah,,5.88,95.31,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.31 5.88)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d72,Indonesia,Aceh,Aceh,ACEH15,Ujung Murung,,5.85,95.28,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.28 5.85)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d71,Indonesia,Aceh,Aceh,ACEH27,Gapang,,5.85,95.27,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.27 5.85)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d70,Indonesia,Aceh,Aceh,ACEH29,Deudap,,5.61,95.19,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.19 5.61)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d6f,Indonesia,Aceh,Aceh,ACEH14,Lamteng,,5.65,95.16,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.16 5.65)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d6e,Indonesia,Aceh,Aceh,ACEH5,Pasi Janeng 2,,5.63,95.14,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.14 5.63)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d6d,Indonesia,Aceh,Aceh,ACEH30,Pasi Janeng 1,,5.63,95.13,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.13 5.63)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d6c,Indonesia,Aceh,Aceh,ACEH6,Lhoh,,5.67,95.13,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.13 5.67)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d6b,Indonesia,Aceh,Aceh,ACEH13,Paloh,,5.66,95.09,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.09 5.66)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d6a,Indonesia,Aceh,Aceh,ACEH11,Bate Bukulah,,5.87,95.27,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.27 5.87)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d69,Indonesia,Aceh,Aceh,ACEH26,Lhok Weng,,5.86,95.27,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.27 5.86)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d68,Indonesia,Aceh,Aceh,ACEH28,Batee Meurenon,,5.87,95.27,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.27 5.87)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d67,Indonesia,Aceh,Aceh,ACEH17,Ujung Lumbeh,,5.87,95.26,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.26 5.87)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d66,Indonesia,Aceh,Aceh,ACEH2,Rubiah Sea Garden,,5.88,95.26,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.26 5.88)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d65,Indonesia,Aceh,Aceh,ACEH20,Ujung Rubiah,,5.89,95.26,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.26 5.89)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d64,Indonesia,Aceh,Aceh,ACEH1,Rubiah Jetty Nth,,5.88,95.26,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.26 5.88)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d63,Indonesia,Aceh,Aceh,ACEH7,Silaho,,5.9,95.25,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.25 5.9)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d62,Indonesia,Aceh,Aceh,ACEH8,Arus Paleh,,5.89,95.25,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.25 5.89)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d61,Indonesia,Aceh,Aceh,ACEH4,Rubiah Channel,,5.89,95.25,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.25 5.89)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d60,Indonesia,Banda Archipelago,Banda Sea,BA10,Seaweed Farm,,-5.64,132.63,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (132.63 -5.64)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d5f,Indonesia,Aceh,Aceh,ACEH16,Rubiah Channel Nth,,5.89,95.25,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.25 5.89)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d5e,Indonesia,Aceh,Aceh,ACEH3,W Seulako,,5.89,95.25,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.25 5.89)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d5d,Indonesia,Aceh,Aceh,ACEH12,Tokong,,5.9,95.25,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.25 5.9)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d5c,Indonesia,Aceh,Aceh,ACEH22,Ujung Tunku Nth,,5.88,95.25,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.25 5.88)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d5b,Indonesia,Aceh,Aceh,ACEH21,Ujung Tunku,,5.88,95.25,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.25 5.88)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d5a,Indonesia,Aceh,Aceh,ACEH9,Anoi Hitam,,5.83,95.38,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.38 5.83)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d59,Indonesia,Aceh,Aceh,ACEH23,Rhenteuk,,5.86,95.36,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.36 5.86)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d58,Indonesia,Aceh,Aceh,ACEH10,Ujung Kareung,,5.88,95.35,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.35 5.88)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d57,Indonesia,Aceh,Aceh,ACEH24,Sumur Tiga,,5.89,95.34,Western Indo-Pacific,Andaman,Western Sumatra,Tropical,RLS,POINT (95.34 5.89)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d56,Indonesia,Bali,Bali,BALI3,Drop off below temple,,-8.28,115.6,Central Indo-Pacific,Western Coral Triangle,Lesser Sunda,Tropical,RLS,POINT (115.6 -8.28)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d55,Indonesia,Bali,Bali,BALI4,Opposite Mimpi Resort,,-8.28,115.59,Central Indo-Pacific,Western Coral Triangle,Lesser Sunda,Tropical,RLS,POINT (115.59 -8.28)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d54,Indonesia,Bali,Bali,BALI1,Liberty wreck,,-8.28,115.59,Central Indo-Pacific,Western Coral Triangle,Lesser Sunda,Tropical,RLS,POINT (115.59 -8.28)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d53,Indonesia,Bali,Bali,BALI2,Paradise House reef,,-8.28,115.59,Central Indo-Pacific,Western Coral Triangle,Lesser Sunda,Tropical,RLS,POINT (115.59 -8.28)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d52,Indonesia,Banda Archipelago,Banda Sea,BA8,Pulau Ubur West,,-5.58,132.71,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (132.71 -5.58)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d51,Indonesia,Banda Archipelago,Banda Sea,TI6,Kangaroo,,-7.88,130.94,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (130.94 -7.88)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d50,Indonesia,Banda Archipelago,Banda Sea,TI9,Arousu Reef,,-8.32,130.76,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (130.76 -8.32)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d4f,Indonesia,Banda Archipelago,Banda Sea,TI8,Tanjung Arousu,,-8.31,130.76,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (130.76 -8.31)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d4e,Indonesia,Banda Archipelago,Banda Sea,BS9,Karang Saaru Arrungesi,,-4.64,130.06,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (130.06 -4.64)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d4d,Indonesia,Banda Archipelago,Banda Sea,BS8,Tanjung Kanari,,-4.58,130.04,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (130.04 -4.58)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d4c,Indonesia,Banda Archipelago,Banda Sea,BS7,Tanjung Burang,,-4.51,129.94,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (129.94 -4.51)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d4b,Indonesia,Banda Archipelago,Banda Sea,BS3,Banda Neira Bay,,-4.52,129.9,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (129.9 -4.52)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d4a,Indonesia,Banda Archipelago,Banda Sea,BS2,Banda Neira,,-4.52,129.9,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (129.9 -4.52)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d49,Indonesia,Banda Archipelago,Banda Sea,BS4,Blue House Bay,,-4.53,129.89,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (129.89 -4.53)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d48,Indonesia,Banda Archipelago,Banda Sea,BS1,Turbinaria Slope,,-4.51,129.89,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (129.89 -4.51)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d47,Indonesia,Banda Archipelago,Banda Sea,BS5,Lava Flow East,,-4.51,129.88,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (129.88 -4.51)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d46,Indonesia,Banda Archipelago,Banda Sea,BS6,Lava Flow North,,-4.51,129.88,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (129.88 -4.51)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d45,Indonesia,Banda Archipelago,Banda Sea,AH5,Ambon South Coast,,-3.77,128.15,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (128.15 -3.77)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d44,Indonesia,Banda Archipelago,Banda Sea,AH1,Amahusu Point,,-3.73,128.14,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (128.14 -3.73)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d43,Indonesia,Banda Archipelago,Banda Sea,AH2,Amahusu,,-3.74,128.13,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (128.13 -3.74)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d42,Indonesia,Banda Archipelago,Banda Sea,AH3,Laha Muck,,-3.71,128.1,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (128.1 -3.71)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d41,Indonesia,Banda Archipelago,Banda Sea,AH4,Laha Airport,,-3.72,128.09,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (128.09 -3.72)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d40,Indonesia,West Papua,Raja Ampat,RAJA27,Ricks Reef,,-0.42,130.57,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.57 -0.42)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d3f,Indonesia,West Papua,Raja Ampat,RAJA21,Melissas Garden,,-0.59,130.31,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.31 -0.59)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d3e,Indonesia,West Papua,Raja Ampat,RAJA20,Fam Slope,,-0.59,130.3,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.3 -0.59)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d3d,Indonesia,West Papua,Raja Ampat,RAJA19,Anitas Garden,,-0.54,130.25,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.25 -0.54)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d3c,Indonesia,West Papua,Raja Ampat,RAJA34,Pulau Matan,,-0.96,131.15,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (131.15 -0.96)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d3b,Indonesia,West Papua,Raja Ampat,RAJA17,Blue Magic,,-0.51,130.74,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.74 -0.51)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d3a,Indonesia,West Papua,Raja Ampat,RAJA33,Mioskon NE,,-0.5,130.73,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.73 -0.5)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d39,Indonesia,West Papua,Raja Ampat,RAJA29,Wai Reef NE,,-0.7,130.72,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.72 -0.7)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d38,Indonesia,West Papua,Raja Ampat,RAJA16,Sardines,,-0.53,130.72,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.72 -0.53)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d37,Indonesia,West Papua,Raja Ampat,RAJA30,P-47 Wreck,,-0.7,130.71,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.71 -0.7)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d36,Indonesia,West Papua,Raja Ampat,RAJA14,Batu Lima,,-0.45,130.7,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.7 -0.45)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d35,Israel,Israel,Mediterranean (east),MED30,Hatuna,,33.09,35.1,Temperate Northern Atlantic,Mediterranean Sea,Levantine Sea,Temperate,RLS,POINT (35.1 33.09)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d34,Indonesia,West Papua,Raja Ampat,RAJA7,Koh Reef,,-0.55,130.69,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.69 -0.55)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d33,Indonesia,West Papua,Raja Ampat,RAJA32,Biodiversity House Reef,,-0.45,130.69,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.69 -0.45)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d32,Indonesia,West Papua,Raja Ampat,RAJA9,New Reef,,-0.54,130.69,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.69 -0.54)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d31,Indonesia,West Papua,Raja Ampat,RAJA6,Cape Kri,,-0.56,130.69,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.69 -0.56)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d30,Indonesia,West Papua,Raja Ampat,RAJA15,Sorido Wall,,-0.55,130.69,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.69 -0.55)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d2f,Indonesia,West Papua,Raja Ampat,RAJA4,South Kri,,-0.56,130.69,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.69 -0.56)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d2e,Indonesia,West Papua,Raja Ampat,RAJA28,Yenbeser Jetty,,-0.46,130.69,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.69 -0.46)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d2d,Indonesia,West Papua,Raja Ampat,RAJA22,Sorido Jetty SE,,-0.56,130.69,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.69 -0.56)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d2c,Indonesia,West Papua,Raja Ampat,RAJA24,Kri Jetty,,-0.56,130.68,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.68 -0.56)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d2b,Indonesia,West Papua,Raja Ampat,RAJA10,Kri jetty west,,-0.56,130.68,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.68 -0.56)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d2a,Indonesia,West Papua,Raja Ampat,RAJA13,Mikes Point,,-0.52,130.67,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.67 -0.52)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d29,Indonesia,West Papua,Raja Ampat,RAJA12,Meyers Mimpi,,-0.51,130.67,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.67 -0.51)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d28,Indonesia,West Papua,Raja Ampat,RAJA1,Kaburan,,-0.56,130.67,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.67 -0.56)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d27,Indonesia,West Papua,Raja Ampat,RAJA3,Ransiwor Islet,,-0.57,130.67,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.67 -0.57)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d26,Indonesia,West Papua,Raja Ampat,RAJA11,Blue Water Mangroves,,-0.49,130.66,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.66 -0.49)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d25,Indonesia,West Papua,Raja Ampat,RAJA2,Yenbuba Jetty,,-0.57,130.66,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.66 -0.57)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d24,Indonesia,West Papua,Raja Ampat,RAJA23,Nixons West,,-0.58,130.64,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.64 -0.58)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d23,Indonesia,West Papua,Raja Ampat,RAJA8,Otdima Reef,,-0.54,130.63,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.63 -0.54)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d22,Indonesia,West Papua,Raja Ampat,RAJA18,Sauandarek,,-0.59,130.6,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.6 -0.59)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d21,Indonesia,West Papua,Raja Ampat,RAJA26,Greens Reef,,-0.59,130.58,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.58 -0.59)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d20,Indonesia,West Papua,Raja Ampat,RAJA25,NW Mansiwor Mangroves,,-0.6,130.56,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.56 -0.6)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d1f,Japan,Hokkaido,Hokkaido,JAPAN28,Daikoku Island North West,,42.96,144.87,Temperate Northern Pacific,Cold Temperate Northwest Pacific,Oyashio Current,Temperate,RLS,POINT (144.87 42.96)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d1e,Indonesia,West Papua,Raja Ampat,RAJA31,Dugong Hole,,-0.58,130.55,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.55 -0.58)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d1d,Indonesia,West Papua,Raja Ampat,RAJA5,Manta Cay,,-0.56,130.54,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.54 -0.56)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d1c,Indonesia,West Papua,Raja Ampat,RAJA41,Arborek Jetty,,-0.56,130.52,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.52 -0.56)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d1b,Indonesia,West Papua,Raja Ampat,RAJA40,Bumphead Reef,,-0.52,130.46,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.46 -0.52)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d1a,Indonesia,West Papua,Raja Ampat,RAJA39,Mangrove Ridge,,-0.51,130.46,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.46 -0.51)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d19,Indonesia,West Papua,Raja Ampat,RAJA38,Citrus Ridge,,-0.51,130.45,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.45 -0.51)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d18,Indonesia,West Papua,Raja Ampat,RAJA53,Love Potion,,-2.02,130.69,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.69 -2.02)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d17,Indonesia,West Papua,Raja Ampat,RAJA54,Balbulol,,-2.03,130.68,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.68 -2.03)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d16,Indonesia,West Papua,Raja Ampat,RAJA42,Crocodile Rock,,-2,130.64,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.64 -2)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d15,Indonesia,West Papua,Raja Ampat,RAJA43,Karst Bay,,-2,130.64,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.64 -2)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d14,Indonesia,West Papua,Raja Ampat,RAJA44,Farundi Point,,-2.01,130.63,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.63 -2.01)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d13,Indonesia,West Papua,Raja Ampat,RAJA51,Boo Window,,-2.22,130.61,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.61 -2.22)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d12,Indonesia,West Papua,Raja Ampat,RAJA52,Yiliet,,-2.19,130.6,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.6 -2.19)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d11,Indonesia,West Papua,Raja Ampat,RAJA50,Boo South Misool,,-2.23,130.6,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.6 -2.23)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d10,Indonesia,West Papua,Raja Ampat,RAJA48,Tank Rock,,-2.22,130.57,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.57 -2.22)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d0f,Indonesia,West Papua,Raja Ampat,RAJA47,Whale Rock,,-2.22,130.56,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.56 -2.22)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d0e,Indonesia,West Papua,Raja Ampat,RAJA49,Night Dive Point,,-2.22,130.55,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.55 -2.22)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4d0d,Indonesia,West Papua,Raja Ampat,RAJA46,Fangi Reef,,-1.97,130.5,Central Indo-Pacific,Western Coral Triangle,Papua,Tropical,RLS,POINT (130.5 -1.97)
