db,country,location,site,latitude,longitude
darling_etal_2019,Fiji,NA,Wailevu_WAL009,-16.824541,179.135098
darling_etal_2019,Fiji,NA,Wailevu_WAL010,-16.821452,179.11886
darling_etal_2019,Fiji,NA,Wailevu_WAL012,-16.800673,179.110931
darling_etal_2019,Fiji,NA,Wailevu_WAL013,-16.829455,179.154105
darling_etal_2019,Fiji,NA,Wailevu_WAL014,-16.826468,179.151661
darling_etal_2019,Fiji,NA,Wailevu_WAL015,-16.812892,179.141343
darling_etal_2019,Fiji,NA,Wailevu_WAL016,-16.827011,179.166324
darling_etal_2019,Fiji,NA,Wailevu_WAL017,-16.82674,179.176099
darling_etal_2019,Fiji,NA,Wailevu_WAL018,-16.82518,179.199994
darling_etal_2019,Fiji,NA,Wailevu_WAL019,-16.816052,179.159357
darling_etal_2019,Fiji,NA,Wailevu_WAL020,-16.799243,179.149396
darling_etal_2019,Fiji,NA,Wailevu_WAL021,-16.794699,179.147045
darling_etal_2019,Fiji,NA,Wailevu_WAL022,-16.788726,179.152527
darling_etal_2019,Fiji,NA,Wailevu_WAL023,-16.791441,179.128852
darling_etal_2019,Fiji,NA,Wailevu_WAL024,-16.78954,179.120435
darling_etal_2019,Fiji,NA,Wailevu_WAL025,-16.772976,179.123422
darling_etal_2019,Fiji,NA,Wailevu_WAL026,-16.764559,179.130753
darling_etal_2019,Fiji,NA,Wailevu_WAL027,-16.764016,179.138627
darling_etal_2019,Fiji,NA,Wailevu_WAL028,-16.770533,179.14623
darling_etal_2019,Fiji,NA,Wailevu_WAL029,-16.768903,179.156549
darling_etal_2019,Fiji,NA,Wailevu_WAL030,-16.759943,179.143243
darling_etal_2019,Fiji,NA,Wailevu_WAL031,-16.756521,179.150587
darling_etal_2019,Fiji,NA,Wailevu_WAL032,-16.753155,179.157363
darling_etal_2019,Fiji,NA,Wailevu_WAL034,-16.746909,179.161979
darling_etal_2019,Fiji,NA,Wailevu_WAL035,-16.750168,179.188318
darling_etal_2019,Fiji,NA,Wailevu_WAL036,-16.751071,179.181714
darling_etal_2019,Fiji,NA,Wailevu_WAL037,-16.747452,179.176642
darling_etal_2019,Fiji,NA,Wailevu_WAL038,-16.742836,179.167681
darling_etal_2019,Fiji,NA,Wailevu_WAL039,-16.740121,179.177728
darling_etal_2019,Fiji,NA,Wailevu_WAL040,-16.726764,179.172985
darling_etal_2019,Fiji,NA,Wailevu_WAL041,-16.717584,179.186689
darling_etal_2019,Fiji,NA,Wailevu_WAL042,-16.709981,179.196192
darling_etal_2019,Fiji,NA,Wailevu_WAL043,-16.704822,179.204338
darling_etal_2019,Fiji,NA,Wailevu_WAL045,-16.702792,179.218186
darling_etal_2019,Fiji,NA,Wailevu_WAL046,-16.705248,179.229569
darling_etal_2019,Fiji,NA,Wailevu_WAL047,-16.702378,179.240995
darling_etal_2019,Fiji,NA,Wailevu_WAL049,-16.786569,179.129152
darling_etal_2019,Fiji,NA,Wailevu_WAL105,-16.837303,179.116745
darling_etal_2019,Fiji,NA,Wailevu_WAL106,-16.840114,179.11005
darling_etal_2019,Fiji,NA,Wailevu_WAL111,-16.806173,179.093071
darling_etal_2019,Fiji,NA,Wailevu_WAL133,-16.761414,179.175937
darling_etal_2019,Fiji,NA,Wailevu_WAL144,-16.704657,179.212374
darling_etal_2019,Fiji,NA,Wainunu_KB001,-17.090668,179.119349
darling_etal_2019,Fiji,NA,Wainunu_WAN001,-16.915802,178.849718
darling_etal_2019,Fiji,NA,Wainunu_WAN002,-16.910371,178.845917
darling_etal_2019,Fiji,NA,Wainunu_WAN003,-16.906042,178.856515
darling_etal_2019,Fiji,NA,Wainunu_WAN005,-16.892179,178.852433
darling_etal_2019,Fiji,NA,Wainunu_WAN006,-16.891093,178.861122
darling_etal_2019,Fiji,NA,Wainunu_WAN007,-16.933791,178.910609
darling_etal_2019,Fiji,NA,Wainunu_WAN008,-16.932908,178.900494
darling_etal_2019,Fiji,NA,Wainunu_WAN009,-16.92459,178.902156
darling_etal_2019,Fiji,NA,Wainunu_WAN010,-16.884033,178.868454
darling_etal_2019,Fiji,NA,Wainunu_WAN011,-16.884033,178.886103
darling_etal_2019,Fiji,NA,Wainunu_WAN012,-16.88702,178.890176
darling_etal_2019,Fiji,NA,Wainunu_WAN013,-16.87643,178.886375
darling_etal_2019,Fiji,NA,Wainunu_WAN016,-16.901411,178.89968
darling_etal_2019,Fiji,NA,Wainunu_WAN017,-16.897609,178.899512
darling_etal_2019,Fiji,NA,Wainunu_WAN022,-16.900714,178.937818
darling_etal_2019,Fiji,NA,Wainunu_WAN023,-16.903855,178.936065
darling_etal_2019,Fiji,NA,Wainunu_WAN024,-16.909828,178.933893
darling_etal_2019,Fiji,NA,Wainunu_WAN025,-16.912,178.943396
darling_etal_2019,Fiji,NA,Wainunu_WAN026,-16.912272,178.951271
darling_etal_2019,Fiji,NA,Wainunu_WAN027,-16.91906,178.954258
darling_etal_2019,Fiji,NA,Wainunu_WAN028,-16.936438,178.96349
darling_etal_2019,Fiji,NA,Wainunu_WAN104,-16.900938,178.853935
darling_etal_2019,Fiji,NA,Wainunu_WAN118,-16.886148,178.900993
darling_etal_2019,Fiji,NA,Wainunu_WAN119,-16.892215,178.909729
darling_etal_2019,France,NA,AN L,-22.38238333,166.2870833
darling_etal_2019,France,NA,AN PE,-22.38086667,166.2833167
darling_etal_2019,France,NA,AS L,-22.40748333,166.31345
darling_etal_2019,France,NA,AS PE,-22.42483333,166.3229833
darling_etal_2019,France,NA,Astrolab_astrolab.AS1_10m,-19.88907,165.57912
darling_etal_2019,France,NA,Astrolab_astrolab.AS1_20m,-19.88907,165.57912
darling_etal_2019,France,NA,Astrolab_astrolab.AS2_10m,-19.79638,165.61473
darling_etal_2019,France,NA,Astrolab_astrolab.AS2_20m,-19.79638,165.61473
darling_etal_2019,France,NA,Astrolab_astrolab.AS3_10m,-19.72447,165.59872
darling_etal_2019,France,NA,Astrolab_astrolab.AS3_20m,-19.72447,165.59872
darling_etal_2019,France,NA,Astrolab_astrolab.AS4_10m,-19.79943,165.58182
darling_etal_2019,France,NA,Astrolab_astrolab.AS4_20m,-19.79943,165.58182
darling_etal_2019,France,NA,Bampton_chesterfield.CH11_10m,-19.11642,158.60477
darling_etal_2019,France,NA,Bampton_chesterfield.CH11_20m,-19.11642,158.60477
darling_etal_2019,France,NA,Bampton_chesterfield.CH12_10m,-19.06965,158.67078
darling_etal_2019,France,NA,Bampton_chesterfield.CH12_20m,-19.06965,158.67078
darling_etal_2019,France,NA,Bampton_chesterfield.CH13_10m,-19.07957,158.65623
darling_etal_2019,France,NA,Bampton_chesterfield.CH13_20m,-19.07957,158.65623
darling_etal_2019,France,NA,Bampton_chesterfield.CH14_10m,-19.03101,158.45166
darling_etal_2019,France,NA,Bampton_chesterfield.CH14_20m,-19.03101,158.45166
darling_etal_2019,France,NA,Bampton_chesterfield.CH15_10m,-19.03877,158.4296
darling_etal_2019,France,NA,Bampton_chesterfield.CH15_20m,-19.03877,158.4296
darling_etal_2019,France,NA,Bampton_chesterfield.CH16_10m,-19.10523,158.38606
darling_etal_2019,France,NA,Bampton_chesterfield.CH16_20m,-19.10523,158.38606
darling_etal_2019,France,NA,Bampton_chesterfield.CH18_10m,-19.26698,158.46487
darling_etal_2019,France,NA,Bampton_chesterfield.CH18_20m,-19.26698,158.46487
darling_etal_2019,France,NA,Bampton_chesterfield.CH19_10m,-19.13163,158.35593
darling_etal_2019,France,NA,Bampton_chesterfield.CH19_20m,-19.13163,158.35593
darling_etal_2019,France,NA,Bampton_chesterfield.CH20_10m,-19.10995,158.36925
darling_etal_2019,France,NA,Bampton_chesterfield.CH20_20m,-19.10995,158.36925
darling_etal_2019,France,NA,Bampton_chesterfield.CH21_10m,-19.31769,158.3004
darling_etal_2019,France,NA,Bampton_chesterfield.CH21_20m,-19.31769,158.3004
darling_etal_2019,France,NA,Bampton_chesterfield.CH22_10m,-19.20932,158.34703
darling_etal_2019,France,NA,Bampton_chesterfield.CH22_20m,-19.20932,158.34703
darling_etal_2019,France,NA,Bampton_chesterfield.CH23_10m,-19.10926,158.3968
darling_etal_2019,France,NA,Bampton_chesterfield.CH23_20m,-19.10926,158.3968
darling_etal_2019,France,NA,Bampton_chesterfield.CH4_10m,-19.499,158.779
darling_etal_2019,France,NA,Bampton_chesterfield.CH4_20m,-19.499,158.779
darling_etal_2019,France,NA,Bampton_chesterfield.CH5_10m,-19.411,158.938
darling_etal_2019,France,NA,Bampton_chesterfield.CH5_20m,-19.411,158.938
darling_etal_2019,France,NA,Bampton_chesterfield.CH6_10m,-19.445,158.891
darling_etal_2019,France,NA,Bampton_chesterfield.CH6_20m,-19.445,158.891
darling_etal_2019,France,NA,Bampton_chesterfield.CH7_10m,-19.2059,158.94359
darling_etal_2019,France,NA,Bampton_chesterfield.CH7_20m,-19.2059,158.94359
darling_etal_2019,France,NA,Bampton_chesterfield.CH8_10m,-19.20747,158.94086
darling_etal_2019,France,NA,Bampton_chesterfield.CH8_20m,-19.20747,158.94086
darling_etal_2019,France,NA,Bampton_chesterfield.CH9_10m,-19.40973,158.9176
darling_etal_2019,France,NA,Bampton_chesterfield.CH9_20m,-19.40973,158.9176
darling_etal_2019,France,NA,Bellona_chesterfield.CH1_20m,-21.35455,159.3671
darling_etal_2019,France,NA,Bellona_chesterfield.CH2_10m,-21.40896,159.53732
darling_etal_2019,France,NA,Bellona_chesterfield.CH2_20m,-21.40896,159.53732
darling_etal_2019,France,NA,Bellona_chesterfield.CH3_10m,-21.40516,159.54395
darling_etal_2019,France,NA,Bellona_chesterfield.CH3_20m,-21.40516,159.54395
darling_etal_2019,France,NA,BRa,-22.20293333,166.2331
darling_etal_2019,France,NA,BRb,-22.20293333,166.2261833
darling_etal_2019,France,NA,Clipperton.1_10m,10.2923,-109.22709
darling_etal_2019,France,NA,Clipperton.1_20m,10.2923,-109.22709
darling_etal_2019,France,NA,Clipperton.10_10m,10.31207,-109.20273
darling_etal_2019,France,NA,Clipperton.10_20m,10.31207,-109.20273
darling_etal_2019,France,NA,Clipperton.11_10m,10.29929,-109.19892
darling_etal_2019,France,NA,Clipperton.11_20m,10.29929,-109.19892
darling_etal_2019,France,NA,Clipperton.12_10m,10.28839,-109.20377
darling_etal_2019,France,NA,Clipperton.12_20m,10.28839,-109.20377
darling_etal_2019,France,NA,Clipperton.13_10m,10.31539,-109.23615
darling_etal_2019,France,NA,Clipperton.13_20m,10.31539,-109.23615
darling_etal_2019,France,NA,Clipperton.14_10m,10.31713,-109.21667
darling_etal_2019,France,NA,Clipperton.14_20m,10.31713,-109.21667
darling_etal_2019,France,NA,Clipperton.2_10m,10.29899,-109.23338
darling_etal_2019,France,NA,Clipperton.2_20m,10.29899,-109.23338
darling_etal_2019,France,NA,Clipperton.3_10m,10.30706,-109.23773
darling_etal_2019,France,NA,Clipperton.3_20m,10.30706,-109.23773
darling_etal_2019,France,NA,Clipperton.4_10m,10.32106,-109.22913
darling_etal_2019,France,NA,Clipperton.4_20m,10.32106,-109.22913
darling_etal_2019,France,NA,Clipperton.5_10m,10.28457,-109.2103
darling_etal_2019,France,NA,Clipperton.5_20m,10.28457,-109.2103
darling_etal_2019,France,NA,Clipperton.6_10m,10.31494,-109.21211
darling_etal_2019,France,NA,Clipperton.6_20m,10.31494,-109.21211
darling_etal_2019,France,NA,Clipperton.7_10m,10.30358,-109.19796
darling_etal_2019,France,NA,Clipperton.7_20m,10.30358,-109.19796
darling_etal_2019,France,NA,Clipperton.8_10m,10.29423,-109.20042
darling_etal_2019,France,NA,Clipperton.8_20m,10.29423,-109.20042
darling_etal_2019,France,NA,Clipperton.9_10m,10.28636,-109.22016
darling_etal_2019,France,NA,Clipperton.9_20m,10.28636,-109.22016
darling_etal_2019,France,NA,e2b,-17.49,-149.85
darling_etal_2019,France,NA,Europa1,-22.34583,40.327
darling_etal_2019,France,NA,Europa2,-22.3521,40.39629
darling_etal_2019,France,NA,Europa3,-22.373,40.32433
darling_etal_2019,France,NA,Europa4,-22.4041,40.3706
darling_etal_2019,France,NA,Europa5,-22.3411,40.3373
darling_etal_2019,France,NA,Europa6,-22.34031,40.33761
darling_etal_2019,France,NA,Europa7,-22.32931,40.36581
darling_etal_2019,France,NA,faaa,-17.69,-149.66
darling_etal_2019,France,NA,FRa,-22.20293333,166.3462333
darling_etal_2019,France,NA,FRb,-22.20293333,166.3438833
darling_etal_2019,France,NA,Glorieuse1,-11.561,47.29133
darling_etal_2019,France,NA,Glorieuse2,-11.58133,47.28133
darling_etal_2019,France,NA,Glorieuse3,-11.56017,47.37417
darling_etal_2019,France,NA,Glorieuse5,-11.539,47.34067
darling_etal_2019,France,NA,Glorieuse6,-11.54967,47.29533
darling_etal_2019,France,NA,Glorieuse7,-11.537,47.37367
darling_etal_2019,France,NA,haapiti,-17.8,-149.94
darling_etal_2019,France,NA,Huon_d'entrecasteaux.DE7_10m,-18.11691,162.88203
darling_etal_2019,France,NA,Huon_d'entrecasteaux.DE7_20m,-18.11691,162.88203
darling_etal_2019,France,NA,Huon_d'entrecasteaux.DE8_10m,-18.02655,162.9107
darling_etal_2019,France,NA,Huon_d'entrecasteaux.DE8_20m,-18.02655,162.9107
darling_etal_2019,France,NA,jetee,-17.53,-149.57
darling_etal_2019,France,NA,Juan1,-17.019,42.681666
darling_etal_2019,France,NA,Juan2,-16.953,42.759166
darling_etal_2019,France,NA,Juan3,-17.0329,42.7354
darling_etal_2019,France,NA,Juan4,-17.035666,42.771666
darling_etal_2019,France,NA,Juan5,-17.0817,42.7256
darling_etal_2019,France,NA,Juan6,-17.015666,42.656833
darling_etal_2019,France,NA,Juan7,-17.033666,42.723
darling_etal_2019,France,NA,Marotiri.13_10m,-27.88784,-143.49669
darling_etal_2019,France,NA,Marotiri.13_20m,-27.88784,-143.49669
darling_etal_2019,France,NA,Marotiri.20_10m,-27.89125,-143.50934
darling_etal_2019,France,NA,Marotiri.20_20m,-27.89125,-143.50934
darling_etal_2019,France,NA,Marotiri.21_10m,-27.89824,-143.49069
darling_etal_2019,France,NA,Marotiri.21_20m,-27.89824,-143.49069
darling_etal_2019,France,NA,Marotiri.22_10m,-27.87691,-143.48808
darling_etal_2019,France,NA,Marotiri.22_20m,-27.87691,-143.48808
darling_etal_2019,France,NA,Marotiri.23_10m,-27.87809,-143.48949
darling_etal_2019,France,NA,Marotiri.23_20m,-27.87809,-143.48949
darling_etal_2019,France,NA,Marotiri.24_10m,-27.90103,-143.49217
darling_etal_2019,France,NA,Marotiri.24_20m,-27.90103,-143.49217
darling_etal_2019,France,NA,Marotiri.25_10m,-27.88935,-143.49376
darling_etal_2019,France,NA,Marotiri.25_20m,-27.88935,-143.49376
darling_etal_2019,France,NA,marutea,-21.66,-135.77
darling_etal_2019,France,NA,MN PE,-22.2854,166.1839
darling_etal_2019,France,NA,MS PE,-22.33003333,166.2208333
darling_etal_2019,France,NA,MSa,-22.20293333,166.3272833
darling_etal_2019,France,NA,MSb,-22.20293333,166.2946833
darling_etal_2019,France,NA,nengo,-18.71,-141.87
darling_etal_2019,France,NA,nuku hiva,-9.16,-140.27
darling_etal_2019,France,NA,OSa,-22.20293333,166.22075
darling_etal_2019,France,NA,OSb,-22.20293333,166.1839
darling_etal_2019,France,NA,passe,-17.54,-149.61
darling_etal_2019,France,NA,Pelotas_d'entrecasteaux.DE1_10m,-18.54074,163.22928
darling_etal_2019,France,NA,Pelotas_d'entrecasteaux.DE1_20m,-18.54074,163.22928
darling_etal_2019,France,NA,Pelotas_d'entrecasteaux.DE2_10m,-18.59725,163.18575
darling_etal_2019,France,NA,Pelotas_d'entrecasteaux.DE2_20m,-18.59725,163.18575
darling_etal_2019,France,NA,Pelotas_d'entrecasteaux.DE3_10m,-18.4793,163.05353
darling_etal_2019,France,NA,Pelotas_d'entrecasteaux.DE3_20m,-18.4793,163.05353
darling_etal_2019,France,NA,Petri_petri.PE1_10m,-18.58123,164.44016
darling_etal_2019,France,NA,Petri_petri.PE2_10m,-18.55213,164.43497
darling_etal_2019,France,NA,Petri_petri.PE3_10m,-18.52189,164.44231
darling_etal_2019,France,NA,Petri_petri.PE4_10m,-18.49028,164.40906
darling_etal_2019,France,NA,Petri_petri.PE4_20m,-18.49028,164.40906
darling_etal_2019,France,NA,Petri_petri.PE5_10m,-18.54677,164.35266
darling_etal_2019,France,NA,Petri_petri.PE5_20m,-18.54677,164.35266
darling_etal_2019,France,NA,Petri_petri.PE6_10m,-18.58099,164.37717
darling_etal_2019,France,NA,Petri_petri.PE6_20m,-18.58099,164.37717
darling_etal_2019,France,NA,Petri_petri.PE7_10m,-18.60511,164.44125
darling_etal_2019,France,NA,Petri_petri.PE7_20m,-18.60511,164.44125
darling_etal_2019,France,NA,Petri_petri.PE8_10m,-18.52215,164.45857
darling_etal_2019,France,NA,Petri_petri.PE8_20m,-18.52215,164.45857
darling_etal_2019,France,NA,Petri_petri.PE9_10m,-18.50397,164.42384
darling_etal_2019,France,NA,Petri_petri.PE9_20m,-18.50397,164.42384
darling_etal_2019,France,NA,PlanchAlize_1.5m,-21.09635,55.23277
darling_etal_2019,France,NA,PlanchAlize_12m,-21.099,55.22969
darling_etal_2019,France,NA,raiatea,-16.74,-151.51
darling_etal_2019,France,NA,Rapa.1_10m,-27.58859,-144.38426
darling_etal_2019,France,NA,Rapa.1_20m,-27.58859,-144.38426
darling_etal_2019,France,NA,Rapa.10_10m,-27.56772,-144.32782
darling_etal_2019,France,NA,Rapa.10_20m,-27.56772,-144.32782
darling_etal_2019,France,NA,Rapa.11_10m,-27.57783,-144.31178
darling_etal_2019,France,NA,Rapa.11_20m,-27.57783,-144.31178
darling_etal_2019,France,NA,Rapa.12_10m,-27.591,-144.30356
darling_etal_2019,France,NA,Rapa.12_20m,-27.591,-144.30356
darling_etal_2019,France,NA,Rapa.14_10m,-27.56792,-144.36162
darling_etal_2019,France,NA,Rapa.14_20m,-27.56792,-144.36162
darling_etal_2019,France,NA,Rapa.15_10m,-27.57592,-144.3746
darling_etal_2019,France,NA,Rapa.15_20m,-27.57592,-144.3746
darling_etal_2019,France,NA,Rapa.16_10m,-27.60066,-144.30594
darling_etal_2019,France,NA,Rapa.16_20m,-27.60066,-144.30594
darling_etal_2019,France,NA,Rapa.17_10m,-27.63484,-144.36368
darling_etal_2019,France,NA,Rapa.17_20m,-27.63484,-144.36368
darling_etal_2019,France,NA,Rapa.18_10m,-27.63964,-144.34438
darling_etal_2019,France,NA,Rapa.18_20m,-27.63964,-144.34438
darling_etal_2019,France,NA,Rapa.19_10m,-27.56274,-144.34163
darling_etal_2019,France,NA,Rapa.19_20m,-27.56274,-144.34163
darling_etal_2019,France,NA,Rapa.2_10m,-27.59991,-144.38278
darling_etal_2019,France,NA,Rapa.2_20m,-27.59991,-144.38278
darling_etal_2019,France,NA,Rapa.26_10m,-27.64874,-144.33017
darling_etal_2019,France,NA,Rapa.26_20m,-27.64874,-144.33017
darling_etal_2019,France,NA,Rapa.27_10m,-27.64833,-144.3121
darling_etal_2019,France,NA,Rapa.27_20m,-27.64833,-144.3121
darling_etal_2019,France,NA,Rapa.28_10m,-27.61147,-144.3342
darling_etal_2019,France,NA,Rapa.28_20m,-27.61147,-144.3342
darling_etal_2019,France,NA,Rapa.29_10m,-27.57382,-144.31963
darling_etal_2019,France,NA,Rapa.29_20m,-27.57382,-144.31963
darling_etal_2019,France,NA,Rapa.3_10m,-27.61617,-144.38904
darling_etal_2019,France,NA,Rapa.3_20m,-27.61617,-144.38904
darling_etal_2019,France,NA,Rapa.4_10m,-27.62485,-144.3714
darling_etal_2019,France,NA,Rapa.4_20m,-27.62485,-144.3714
darling_etal_2019,France,NA,Rapa.5_10m,-27.62307,-144.30283
darling_etal_2019,France,NA,Rapa.5_20m,-27.62307,-144.30283
darling_etal_2019,France,NA,Rapa.6_10m,-27.63592,-144.30521
darling_etal_2019,France,NA,Rapa.6_20m,-27.63592,-144.30521
darling_etal_2019,France,NA,Rapa.7_10m,-27.64345,-144.3053
darling_etal_2019,France,NA,Rapa.7_20m,-27.64345,-144.3053
darling_etal_2019,France,NA,Rapa.8_10m,-27.62801,-144.30853
darling_etal_2019,France,NA,Rapa.8_20m,-27.62801,-144.30853
darling_etal_2019,France,NA,Rapa.9_10m,-27.60746,-144.30089
darling_etal_2019,France,NA,Rapa.9_20m,-27.60746,-144.30089
darling_etal_2019,France,NA,takapoto,-14.5944977,-145.1709096
darling_etal_2019,France,NA,tetiaroa,-17.23,-149.78
darling_etal_2019,France,NA,tiahura34,-17.47,-149.9
darling_etal_2019,France,NA,tikehau,-15.02,-148.29
darling_etal_2019,France,NA,Tobogan_1.5m,-21.08154,55.22134
darling_etal_2019,France,NA,Tobogan_12m,-21.08126,55.21701
darling_etal_2019,France,NA,tubuai,-23.35,-149.41
uq_photoquadrat,Guadeloupe,NA,uq_25001,16.13924,-61.55095833
uq_photoquadrat,Guadeloupe,NA,uq_25002,16.1805417,-61.56579667
uq_photoquadrat,Guadeloupe,NA,uq_25003,16.38722,-61.672825
uq_photoquadrat,Guadeloupe,NA,uq_25004,16.3620689,-61.59845692
uq_photoquadrat,Guadeloupe,NA,uq_25005,16.397765,-61.533345
uq_photoquadrat,Guadeloupe,NA,uq_25006,15.935075,-61.34481833
uq_photoquadrat,Guadeloupe,NA,uq_25007,15.8834917,-61.21821167
uq_photoquadrat,Guadeloupe,NA,uq_25008,15.867245,-61.30049667
uq_photoquadrat,Guadeloupe,NA,uq_25009,15.840285,-61.61676333
uq_photoquadrat,Guadeloupe,NA,uq_25010,15.85642,-61.60537833
uq_photoquadrat,Guadeloupe,NA,uq_25011,15.87658,-61.60204167
uq_photoquadrat,Guadeloupe,NA,uq_25012,16.166529,-61.79134
uq_photoquadrat,Guadeloupe,NA,uq_25013,16.165655,-61.788439
uq_photoquadrat,Guadeloupe,NA,uq_25014,16.309423,-61.800531
darling_etal_2019,India,NA,Black Tangs_Deep,10.57638889,72.6275
darling_etal_2019,India,NA,Black Tangs_Shallow,10.57638889,72.6275
darling_etal_2019,India,NA,Cave_Deep,11.21305556,72.75166667
darling_etal_2019,India,NA,Cave_Shallow,11.21305556,72.75166667
darling_etal_2019,India,NA,Chester,11.58453611,92.57640556
darling_etal_2019,India,NA,Emli dera,12.19607222,93.08473611
darling_etal_2019,India,NA,Japanese Garden_Deep,10.82861111,72.188739
darling_etal_2019,India,NA,Japanese Garden_Shallow,10.82861111,72.188739
darling_etal_2019,India,NA,Lighthouse_Deep,10.56694444,72.65111111
darling_etal_2019,India,NA,Lighthouse_Shallow,10.56694444,72.65111111
darling_etal_2019,India,NA,Manta point_11m,11.62426,92.52113
darling_etal_2019,India,NA,Manta point_18m,11.6438,92.53226
darling_etal_2019,India,NA,Minerva,12.01263333,93.08330556
darling_etal_2019,India,NA,Pilot site,12.04776389,93.00561944
darling_etal_2019,India,NA,Potato Patch_Deep,11.19416667,72.76916667
darling_etal_2019,India,NA,Potato Patch_Shallow,11.19416667,72.76916667
darling_etal_2019,India,NA,Redskin,11.57440278,92.59397222
darling_etal_2019,India,NA,Shark  point,12.06395833,93.05894722
darling_etal_2019,India,NA,Silversides,12.22339444,93.02107778
darling_etal_2019,India,NA,Tarmugli,11.582725,92.56810278
darling_etal_2019,India,NA,The Groove_Deep,10.87111111,72.17611111
darling_etal_2019,India,NA,The Groove_Shallow,10.87111111,72.17611111
darling_etal_2019,Indonesia,NA,4135,-2.262633333,130.59865
darling_etal_2019,Indonesia,NA,4317,-2.254,130.5818833
darling_etal_2019,Indonesia,NA,4376,-2.254,130.5818833
darling_etal_2019,Indonesia,NA,Adonara A,-8.2473,123.1212
darling_etal_2019,Indonesia,NA,Aerbanua_S,1.859444444,125.0669444
darling_etal_2019,Indonesia,NA,Aimoli A,-8.1714,124.4318
darling_etal_2019,Indonesia,NA,Aimoli B,-8.1793,124.4273
darling_etal_2019,Indonesia,NA,Air Wall_D,-8.35608,116.07124
darling_etal_2019,Indonesia,NA,Air Wall_S,-8.35608,116.07124
darling_etal_2019,Indonesia,NA,Andy's Reef_D,-8.33813,116.03385
darling_etal_2019,Indonesia,NA,Andy's Reef_S,-8.33813,116.03385
darling_etal_2019,Indonesia,NA,Anoi Itam_S,5.82573786,95.3782537
darling_etal_2019,Indonesia,NA,Arus Paneuh_S,5.88345,95.24502
darling_etal_2019,Indonesia,NA,Ba Kopra_S,5.8668635,95.22823054
darling_etal_2019,Indonesia,NA,Bahoi_S,1.72284,125.02222
darling_etal_2019,Indonesia,NA,Bangko - bangko_D,-8.721666667,115.8570278
darling_etal_2019,Indonesia,NA,Bangko - bangko_S,-8.721666667,115.8570278
darling_etal_2019,Indonesia,NA,Barat Sire_D,-8.36252,116.03143
darling_etal_2019,Indonesia,NA,Barat Sire_S,-8.36252,116.03143
darling_etal_2019,Indonesia,NA,Batang A,-8.2234,124.0937
darling_etal_2019,Indonesia,NA,Batee Meurenon_S,5.87351337,95.26466349
darling_etal_2019,Indonesia,NA,Batfish Point_D,-8.34721,116.08602
darling_etal_2019,Indonesia,NA,Batfish Point_S,-8.34721,116.08602
darling_etal_2019,Indonesia,NA,Batu Mandi_D,-8.304111111,116.7123056
darling_etal_2019,Indonesia,NA,Batu Mandi_S,-8.304111111,116.7123056
darling_etal_2019,Indonesia,NA,Batu Payung A,-8.2287,122.7383
darling_etal_2019,Indonesia,NA,Baulaung A,-8.2733,124.1848
darling_etal_2019,Indonesia,NA,Baulaung B,-8.2793,124.1797
darling_etal_2019,Indonesia,NA,Benteng_S,5.84570498,95.37321534
darling_etal_2019,Indonesia,NA,Beurawang_S,5.77751141,95.33685205
darling_etal_2019,Indonesia,NA,Blue Coral_D,-8.34033,116.06048
darling_etal_2019,Indonesia,NA,Blue Coral_S,-8.34033,116.06048
darling_etal_2019,Indonesia,NA,Blue Plains_D,-8.35135,116.08829
darling_etal_2019,Indonesia,NA,Blue Plains_S,-8.35135,116.08829
darling_etal_2019,Indonesia,NA,Bongkas Reef_D,-8.36952,116.07755
darling_etal_2019,Indonesia,NA,Bongkas Reef_S,-8.36952,116.07755
darling_etal_2019,Indonesia,NA,Bounty Wreck_D,-8.35579,116.05177
darling_etal_2019,Indonesia,NA,Bounty Wreck_S,-8.35579,116.05177
darling_etal_2019,Indonesia,NA,Canyon_S,5.89828961,95.21692269
